realweight,obsweight,athletic,practice
127.01801,108.75154,-1.0514622,0
127.61342,134.57634,8.4403124,15.062696
154.42755,134.4798,-1.600446,0
166.98131,174.51355,9.9678717,16.985994
199.72774,165.73657,7.8569479,11.117499
159.55243,175.14462,3.3431764,4.223598
152.27623,153.1685,9.0789165,17.33758
179.08295,190.64214,3.9074824,5.2439618
125.69817,132.87642,6.5236473,10.563853
165.73474,209.71629,7.9437776,10.207732
145.49884,152.21645,.44528928,2.6394229
156.50974,152.80496,2.2092199,1.8018852
197.05132,217.82022,10.637309,17.636818
172.69188,192.09361,.33155167,1.3102304
225.86378,208.58203,2.5074294,3.1385124
175.21577,188.18164,-.71542364,0
194.93413,181.41451,2.4090395,5.5075412
149.24667,143.16975,-10.913343,0
175.98871,170.50282,1.1515274,4.9663177
208.34251,212.73026,-7.4860811,0
115.17267,87.57914,10.975015,15.855226
181.52621,191.06099,-5.4711709,0
150.38971,172.35803,5.6209383,12.829781
205.17041,206.12621,-1.4657514,0
184.31319,235.78564,1.8904308,4.237597
167.17192,158.55818,2.5620437,6.0367379
148.58592,125.84715,3.0703166,3.2514145
173.80136,171.07574,.54673952,2.4937277
249.11699,232.05901,-6.3792548,0
148.27774,145.97466,-7.3264961,0
113.01291,143.34071,5.9466133,11.353701
199.7856,210.2749,-6.9056463,0
120.3691,112.40949,-5.7451711,0
143.14331,144.17882,-.59496951,.63307667
147.00751,132.16202,-2.8880622,0
125.71326,139.96594,9.0240974,15.735327
197.77722,202.47556,-7.125463,0
181.19147,159.88823,-3.6044748,0
147.63924,132.03174,-6.2751646,0
143.28677,170.43187,2.5336797,3.3357503
150.3515,147.53473,3.2013824,3.8584821
175.4532,176.3941,-1.5100417,.10732061
221.40335,200.7048,1.0323126,0
145.1964,172.06715,4.4318299,6.9082193
170.79564,181.01524,-4.2496123,0
169.01456,161.87947,6.011611,10.245717
193.63115,218.7684,.074771941,.023818338
154.35185,161.61768,1.4124428,0
170.98846,163.14742,8.9391174,12.150886
185.20758,185.60141,-.22964396,0
151.43535,149.75815,-2.1505618,0
191.31616,211.75949,-1.840879,0
207.6102,220.16486,-3.0175893,0
186.87927,192.3757,-2.3731008,0
182.75549,133.44827,-1.8835859,0
183.72523,191.3833,.28742167,1.2649174
183.79736,203.71288,9.3651991,13.650446
238.60289,231.25562,-12.031756,0
210.37173,163.70287,-.22305086,0
194.21999,175.91656,-2.2848053,0
183.17004,201.46036,.7137956,0
162.66373,162.32571,6.8625045,7.6045146
182.26344,164.46307,-8.6715183,0
139.86127,152.73843,1.0320264,0
144.12166,160.36169,6.4611607,7.3811269
162.84167,213.34964,-3.6911769,0
183.22612,163.61058,.12798175,0
130.1597,154.05919,8.7087307,13.403262
136.30992,161.79527,7.8965831,12.749726
192.71674,220.5132,-3.5096881,0
202.48524,212.19249,4.2570949,7.9992738
155.78018,167.6738,2.444931,1.920953
179.08771,184.47449,8.0415115,16.180809
149.97702,150.47333,3.8021655,7.3792562
148.32732,175.00357,.20734052,2.2496114
155.66542,136.17679,-.58625191,0
123.64648,121.63673,6.6703291,8.4888859
110.31353,137.17242,4.011148,8.1333961
132.10336,165.22464,1.3599913,2.5169959
174.27498,129.8186,-1.3720002,0
159.94231,117.45248,7.9169712,10.839947
193.64777,189.34787,.95358437,0
243.1886,195.77957,1.7060896,1.3709707
121.85588,102.0675,8.2683792,14.261477
129.49661,127.96319,12.50425,19.624985
180.92209,206.39037,-2.1487112,0
125.46317,140.49773,1.7798351,1.1541072
164.47032,126.28179,-6.913177,0
138.71722,139.43398,-2.6876035,0
144.55595,143.8407,-.83424205,0
200.31021,199.38661,1.4669713,3.7370174
164.84412,159.48235,-2.5622442,0
140.77896,109.91947,2.9686003,6.4185624
204.03767,226.08867,4.0111542,6.0090303
176.77922,160.07164,5.5011973,8.7915802
188.26437,144.66864,7.4602747,9.0130892
132.63406,153.13232,-5.7945099,0
144.79942,125.44402,3.5984776,2.4864917
184.13103,201.36226,.49414289,1.0313973
144.17267,131.80717,8.1818905,12.94653
90.097076,79.121773,4.9192185,5.8443346
155.19841,165.15759,-.95541084,0
141.7626,147.42188,-1.7506378,0
142.29077,158.46149,1.9131308,10.048583
105.41511,83.118111,3.2977569,5.3717132
126.88338,153.37363,6.1926746,7.9298997
141.61317,153.83549,12.596155,17.753555
132.52666,131.03064,4.1741586,2.1078506
168.33406,162.47113,4.750391,7.8232007
213.08145,195.57635,3.0930843,6.3375053
179.85576,203.0945,-.47720858,0
161.2789,141.07234,-4.6515069,0
142.59288,130.76886,5.9623055,8.0474691
134.75194,113.26775,5.7911744,5.2705488
143.23613,148.54784,2.8320923,5.7996674
120.34815,138.96419,1.3965707,.9603259
147.64052,132.17542,-.64106601,0
162.13893,166.47461,3.7174489,8.0603418
173.3752,187.29584,2.1105018,2.1975582
162.03728,151.08536,-2.5013876,0
155.5081,135.1008,1.3255711,0
119.97371,153.32275,1.0809201,1.0061284
166.25,170.47528,.55285895,.22458248
167.52017,174.00243,-.25968954,0
189.14868,198.54651,-1.1302553,0
144.56387,129.62781,3.6854234,5.5879564
213.61792,191.18626,-1.4578732,0
182.63393,161.0305,2.3349226,4.645638
108.51503,126.03136,-1.1827714,0
187.28317,148.03111,-3.5233312,0
120.60079,123.76525,5.2703257,9.5865736
213.63394,185.46466,8.046916,8.739994
115.22147,100.19398,-1.5787451,0
151.75758,151.97871,.53830564,2.4592192
141.98001,136.65462,-4.2406354,0
188.59236,215.957,-1.3274184,0
184.13206,177.42134,3.8146996,3.9426591
156.14612,133.40312,.095665358,0
139.12048,161.59848,16.036037,20.893274
201.60156,214.71426,4.856565,6.6436944
156.7408,154.74365,13.48257,20.662958
196.93895,195.09877,-.097597584,2.3071337
189.56146,211.98813,-5.1016932,0
197.48433,159.59296,2.6837592,2.9806912
180.91154,181.06566,5.6731367,5.4563179
207.02051,227.43976,-4.513967,0
157.43094,160.46156,3.7477796,10.307464
248.49559,257.75134,-3.0319469,0
140.26514,172.58943,5.5301094,6.7111311
218.44762,196.34033,5.3998003,10.167531
176.90073,140.66547,2.5153141,7.1451077
136.79414,159.21086,5.4811058,7.6521683
215.09013,212.19673,-1.5634145,0
165.74646,200.07581,-1.8260808,0
205.65208,204.60349,4.1886339,4.2687526
188.7471,195.07178,6.0399237,9.4832411
177.03024,188.22694,-1.6688397,.25448069
182.15034,159.41522,5.6764932,7.6938262
202.10321,180.78555,-.58062762,1.3321582
169.94974,167.94963,11.237737,17.127718
170.46304,149.35553,3.7144525,5.9016356
163.6922,151.50055,-.72549117,0
155.20352,153.57268,1.6389279,2.1935208
200.1324,191.76578,5.7522368,7.4591603
117.39231,103.87565,7.2227988,16.578476
140.72536,122.96346,3.8548403,5.5280013
109.81487,127.04346,5.6068916,11.09251
182.40338,164.48705,-.53746879,.72843122
200.05978,205.19801,-3.1498594,0
143.89102,162.28822,-4.5097246,0
154.58858,149.72755,9.0590639,12.536713
187.4799,213.16675,.72182542,3.0889783
165.66167,138.2377,-.016084695,0
168.02693,161.21947,9.4935751,12.079217
174.60771,190.07513,-7.4711819,0
208.14507,177.03741,.086822987,2.4369099
186.20757,200.69426,6.7621942,7.8273468
169.90903,159.83722,3.2578816,4.7431927
165.52446,155.57848,.36606067,2.1485605
175.43198,195.01299,-11.190726,0
175.1017,175.51495,4.5952682,7.3516397
140.17795,128.79971,4.4146647,5.6171627
173.67538,181.034,4.8651972,8.2696009
157.83696,188.49724,-4.2931862,0
126.53443,134.6564,-7.8469529,0
179.64339,170.06979,-7.6929007,0
161.28723,154.27855,-1.3555973,0
114.46618,116.87775,2.4052513,.87383115
120.68848,136.88853,1.707196,4.1050777
123.20112,120.48604,2.7759504,3.3444438
130.10342,143.15646,-1.8574423,0
201.95293,190.21884,-2.4432688,0
123.07903,124.98884,-1.6879836,0
152.33485,122.15774,5.7419209,9.288167
194.42065,188.60352,1.0976021,3.0020189
150.89713,135.79283,5.7171359,9.5298023
170.05028,156.71895,2.7645841,5.9856982
161.85007,154.25871,-5.9288244,0
161.43494,130.20682,4.6071291,7.2417645
152.50488,156.48666,2.0299013,3.2665682
170.87155,161.47116,1.4714844,4.1420002
152.3035,151.91675,-.24537024,.94092244
133.91302,128.73798,3.9316924,5.924005
140.66022,124.90402,-2.7890196,0
218.97693,225.76186,2.5631876,1.7077022
168.62903,145.75652,-3.2011843,0
213.05621,207.99826,3.1989594,2.9900553
175.34258,194.14084,-3.1981618,0
195.90924,161.31294,2.0198135,3.9417138
200.03642,226.68565,-.5940963,0
191.39781,201.12778,-.97085273,0
130.69458,94.548279,9.2505226,16.683157
186.90198,196.85149,-2.7554009,0
163.00836,201.41434,6.9339409,11.133258
150.16302,162.23154,.32326156,.47512862
189.67029,184.02756,-8.5113258,0
185.61493,178.23227,5.6897621,9.4672699
171.06993,186.18245,-7.5861416,0
168.09541,162.69258,-1.2794602,.57455051
122.46725,164.51543,1.9127192,1.2382632
198.56967,180.10579,-3.6028559,0
162.37384,188.54285,11.594908,19.358727
156.97063,165.21645,.079463862,2.8886099
148.72595,113.27455,11.750158,23.04327
156.46114,143.3026,-.67256844,.18960871
140.24088,141.1189,-.25551134,.10361408
156.72694,169.4566,2.3287423,3.7618568
186.89114,209.22627,2.2092047,.83599663
155.36375,129.58063,2.3091798,7.03302
105.60343,117.38953,-.9749524,2.1986744
177.05841,155.19241,-5.6134152,0
158.8842,160.56981,-3.2986546,0
132.21408,128.88182,-1.7946688,0
149.29239,156.94649,4.1888161,9.3443298
134.48001,138.06044,9.6719685,13.285522
125.81888,134.79361,.78471321,0
138.03523,111.69669,6.4716816,7.8651347
137.29802,133.44022,-1.002314,1.8690681
187.30078,187.30525,-4.1986914,0
164.58743,228.47357,8.4052677,12.195166
153.96724,133.41245,.70607173,1.0642555
185.77731,166.38884,-6.0585127,0
177.638,160.46373,-7.200634,0
187.53265,168.65707,2.1753619,5.6279907
179.33862,197.85742,9.2107973,14.519591
148.8539,140.70427,6.5589676,11.978074
150.65207,151.02644,7.2800865,14.199231
163.53851,147.11264,2.8212652,2.8822031
187.04321,190.45302,-1.9231286,0
116.5784,160.44945,-3.9742322,0
111.60987,120.46521,3.6446154,6.5855756
226.94402,208.81274,.29537627,0
179.51021,188.42601,-2.5134993,0
166.07555,170.2209,2.7877553,2.528378
228.71603,233.34233,-2.9162104,0
161.97592,147.89876,4.1577325,5.7097764
177.99437,160.95557,7.3704557,11.583372
176.83592,156.70322,.70707327,0
157.21455,143.52614,2.048526,6.5992808
175.22688,197.0148,.58744711,3.1389191
211.38496,223.53568,3.1334004,4.6576672
179.05655,158.91919,-3.6744356,0
195.97308,179.43561,-.09433005,0
187.04106,178.17024,-.98570478,0
180.55438,162.67015,-4.5043268,0
194.32362,177.43367,-7.6665034,0
209.20911,206.28535,-18.585098,0
204.3907,208.66547,.1073011,.52737886
190.53325,221.35985,1.9050376,2.2680068
162.06651,188.34758,-5.457592,0
82.993347,75.941742,2.4481249,2.9535129
149.79462,149.5041,1.1834071,1.5439841
187.13959,178.15274,3.2566283,7.8113518
205.28299,196.16469,-1.3630311,0
170.64902,173.44876,7.2301393,9.0697947
162.79465,158.82503,9.9688215,17.228012
159.81854,163.29597,.0076156617,3.8987348
120.48945,161.73758,2.5429838,4.6311808
161.2876,153.19904,4.7335443,8.07759
112.98336,102.5754,5.4565263,10.369626
179.57669,204.61046,-4.6830101,.21252158
208.38451,216.57809,8.4208603,15.72973
125.83032,72.503876,-.23268513,1.1837382
112.62045,110.61034,1.0636165,.98874086
177.99846,194.92406,.78725886,1.2511575
126.42065,155.57121,3.8245535,9.0309057
137.46944,139.88829,1.5718305,0
110.75699,110.23231,6.3379121,11.597538
198.37027,207.11406,-3.5009823,0
170.04869,189.37878,-2.4282081,0
176.92165,154.27931,.11505117,0
192.01202,185.54028,-.19795239,0
156.31183,135.61108,-2.5338044,0
158.95161,183.73062,2.8074851,5.194911
142.38924,139.77431,5.3070512,6.7416143
186.85619,142.75381,-3.5931749,0
160.1711,189.07538,-11.745828,0
203.6794,189.31335,1.916386,4.5837307
133.09375,144.65341,.35496941,2.0137517
161.99742,176.96365,-4.7423477,0
171.58272,154.35455,3.4763768,4.194016
175.53641,175.05412,-.57201725,0
160.7309,146.30081,10.298679,14.082818
162.78235,184.33855,-.65637034,0
224.243,187.69299,-3.1702828,0
200.3562,207.47469,3.225966,7.3170457
195.54759,213.72423,-.62479484,.45493135
162.54787,186.50635,1.9523016,3.211813
169.75183,216.87723,.5164423,.31943405
146.92897,143.66092,-10.671045,0
160.82726,187.02057,2.1199579,1.5600336
179.1713,189.5569,-.53898954,.8020094
198.1729,194.31255,-4.2807374,0
147.6935,152.45882,8.0965805,12.35947
174.25212,143.67964,9.0410366,11.891079
140.01563,147.12653,2.5317814,3.6410322
165.12625,177.40085,.7597115,2.1328886
139.24832,175.11566,1.3024397,1.8909694
170.7114,174.2122,.89418006,.64701295
199.56229,178.78116,-3.9029939,0
166.12979,170.73567,-1.9098338,0
127.42873,134.69229,10.940852,17.659882
210.97079,206.71005,-.15587935,0
177.89568,169.65366,-2.752492,0
220.45308,254.7832,-7.8828611,0
124.37332,124.84526,3.5495026,7.9211683
167.83664,177.85515,9.8785477,15.6241
198.88641,180.35994,1.3932544,.60266268
171.43367,199.66254,9.579277,14.924459
176.66275,162.59032,-.62647009,0
143.62932,152.51099,-9.4796267,0
134.02594,155.8927,6.3501887,9.8963289
195.82381,212.08173,.16585067,0
135.63719,162.56166,5.1405396,8.8223505
152.76106,154.00084,-2.8118517,0
126.22755,103.27702,1.800806,6.0060287
128.29739,88.35759,.45912632,1.6901593
234.65738,220.42084,-.71071404,0
201.55542,206.29736,.49005383,1.1285175
153.77847,151.50458,-4.2494798,0
64.287476,83.850365,6.1304445,9.9111891
145.75008,143.04237,3.7161191,1.3680104
186.4908,163.00935,.57779109,0
201.0504,247.74985,1.3152109,1.9427921
132.51346,136.07448,-1.1849829,0
172.34822,173.98135,6.3107376,10.000636
129.03291,107.73868,-6.8466253,0
115.4638,120.87897,8.0123968,12.730555
171.68475,164.26357,5.1390219,7.6026297
159.55688,186.64365,-.36457348,3.5639167
106.34213,122.5014,4.5639644,4.7954082
205.94736,200.8768,-5.2007327,0
191.31558,184.01265,-3.7429399,0
116.29935,113.02645,7.5689278,12.287119
199.62502,226.43658,8.151824,11.242133
156.67262,129.56184,2.5334198,2.9141991
171.62231,175.20473,.76221436,0
154.14856,162.28464,1.0618776,2.1550419
156.82364,162.87993,14.644093,23.682434
131.50377,128.11516,-2.7256372,0
126.90572,130.38136,3.6989322,4.3336277
159.45129,189.41818,-5.8948002,0
148.10535,153.47209,1.0220352,1.2992414
161.51575,181.59152,-.88211685,2.974314
208.62685,228.57109,-2.0759628,0
137.08359,141.49681,-4.0127201,0
254.83585,236.78117,-4.7938375,0
176.8277,194.48055,4.9152632,7.8069458
230.74724,259.10052,5.1684031,7.0011373
204.76398,186.78403,6.3945994,10.498014
133.85423,146.55339,3.8934786,4.9410338
178.9556,173.71877,-1.0457833,0
129.75735,124.43055,2.4417393,3.2691009
151.48483,113.95915,2.532258,3.5646956
167.01067,167.66225,9.531394,14.424771
153.07425,165.22275,11.415814,17.746412
158.5027,143.01775,9.5242643,16.881485
157.01349,183.88443,-3.0777533,0
200.16469,201.16095,-4.2206488,0
179.10223,187.62502,-1.8692904,0
182.22826,158.50162,-1.3276043,.13161397
191.86745,184.33162,6.8223643,10.543549
181.04132,185.11389,2.9756153,6.3075042
120.00428,123.67427,4.1515179,5.1184053
126.30027,122.00211,.27769032,0
156.93314,134.68652,.68213952,.14853789
141.06689,133.24722,1.6900705,2.9050045
172.61455,191.74779,5.6615062,7.8583355
197.31216,190.22629,4.4114065,6.8538542
149.67558,131.60027,3.3111093,4.2885361
153.78238,177.73277,5.1230865,7.6647525
200.33025,238.23376,.4849008,2.7424991
172.51096,142.17175,-.60695314,0
165.123,128.96266,7.634007,12.078602
104.62278,82.935455,.25511473,.30652177
168.82346,161.14105,6.2207165,8.9897919
178.71561,193.09911,-3.0125539,0
143.07816,100.22659,2.8830028,2.0954804
189.65327,180.34055,3.9064765,2.1155477
175.73575,179.82233,-1.2877167,0
168.61705,176.18121,-8.2698851,0
167.32603,183.51688,-6.4006147,0
139.96707,134.29613,-2.4492092,0
158.13432,159.78345,-2.9193189,0
140.90482,174.80408,-5.7714496,0
196.13831,217.32104,-4.1829433,0
174.63828,141.90546,11.024981,16.140553
156.62639,144.94821,7.4710517,17.754786
153.41287,162.32381,8.9430456,11.090753
108.85775,117.44232,.24446039,1.5116055
163.79797,146.99974,-.22495265,3.2039354
225.47575,250.82069,-5.7125463,0
192.1899,211.73218,8.4952316,14.737132
158.47446,154.46066,.16348603,0
196.59465,190.80267,1.1384015,.56863666
170.72169,141.52258,-.090032317,0
184.9861,196.58783,2.5850387,6.359242
189.26617,149.65491,.75460821,0
154.55594,129.53934,-.12755242,.69444752
190.95772,215.41104,-6.0426059,0
154.14258,136.55473,5.2483234,7.6917744
178.63669,205.37704,-.31440693,.77389687
170.52837,180.93343,5.4383254,8.0701771
149.43137,140.18619,4.6879563,10.536914
152.96809,190.89819,6.2153592,9.9925194
197.09076,174.98213,-.49588197,.46427438
93.649033,93.918739,2.9022055,9.3892517
132.43286,156.78705,-6.3353424,0
189.6265,180.82631,-.82714415,3.5640039
166.3163,201.88907,7.0557837,9.4759626
157.95746,138.62698,15.31584,22.445276
176.394,180.13606,4.1911006,5.9049525
140.29422,117.9939,-.1805087,2.8617532
163.92023,114.6909,3.6923597,6.4688568
168.21741,145.65718,-.33165127,0
149.31676,154.61502,.15863237,.42334238
150.98378,203.29333,3.3590589,1.5769523
154.60533,183.34587,1.1058979,2.2325797
104.07395,87.777931,6.6639442,14.498023
133.71484,134.13235,.98897499,0
163.67935,134.0388,2.8219552,3.5565565
149.71846,147.26741,3.1385384,7.2619481
226.60002,193.03693,1.4479208,0
201.95976,196.47301,-3.6531453,0
175.86571,162.79677,7.356266,12.208949
193.61188,221.04529,-2.6830609,0
174.63133,161.33997,1.8720459,5.5347266
123.32002,115.36677,-.9637478,0
117.41956,107.76872,5.2327309,8.1513138
199.46275,166.00343,2.5924675,6.3177009
188.29849,218.62277,-1.6241899,0
111.48181,112.28689,13.973339,21.018789
181.12402,169.73987,1.8450706,5.6733174
135.6001,136.28732,6.4493804,10.700212
153.97311,162.09813,-5.115799,0
139.79933,110.70372,-2.3044255,0
148.69809,156.46863,9.0449533,9.9016123
149.95747,117.9037,3.1923411,.38720217
179.14334,188.39142,1.6856093,2.5550709
182.99686,178.24089,5.6013494,6.6943259
171.6582,181.0298,4.5802364,7.3710093
190.57222,216.34639,.38476744,0
141.40038,170.52545,1.9634557,0
178.51315,173.95395,7.4657416,8.968049
168.33914,151.05748,.59699631,3.6063912
160.26454,150.98683,8.3782711,12.040956
162.81471,174.3757,5.3360839,6.6973047
163.66927,189.4597,4.43925,4.9888811
138.62788,109.29494,-.27274427,1.3065871
187.81102,193.0941,-5.0669808,0
192.31255,203.48624,-3.1406877,0
186.76463,191.03041,2.4986212,.7347182
122.67584,107.80753,4.9830117,6.6618061
142.86096,141.59189,-2.4161918,0
177.63216,156.68283,.58950049,1.877928
191.25912,137.47931,3.3221812,8.0342245
214.52049,237.11871,1.9845965,3.3909945
138.01958,132.21225,-3.9871495,0
160.26015,178.23225,6.549325,11.920295
209.6357,198.39667,-.67144108,0
150.11409,155.41653,-6.1177087,0
169.08984,183.04027,-4.1716647,0
147.4765,158.29619,8.9226942,13.559917
181.00723,184.73929,-3.0645423,0
194.98782,194.54953,-6.3699408,0
161.1908,149.73865,10.04832,16.161728
173.15623,236.26691,-1.8932678,0
175.64684,203.06401,-4.2104268,0
150.24042,141.5132,.020562362,.4368324
125.91228,140.08147,-4.9103947,0
156.47351,140.09206,7.5003233,9.6265106
164.6095,193.27637,2.8661771,7.5463085
68.713654,56.429565,2.84339,3.1581182
169.18805,152.4955,5.8890257,9.4033689
167.70671,195.72295,-.70754516,0
