respnum,com3,epht3,finalwt,finalwt2,env_con,male,hlthprob,inc,inclog,educat
101161,(3) in the middle,(2) somewhat concerned,2281.4053,3.770767,3.3636363,1,0,50000,10.819778,16
101162,(3) in the middle,(2) somewhat concerned,63.660828,.1052203,2.6363637,0,1,27500,10.221941,14
101163,(5) very strongly a part of the community,(3) very concerned,112.46659,.18588775,2.3636363,0,0,50000,10.819778,12
101164,(5) very strongly a part of the community,(2) somewhat concerned,42.066105,.069527969,1.9090909,1,0,13750,9.5287943,13
101165,(2),(3) very concerned,205.96925,.34043142,3.1818182,1,0,8750,9.0768089,10
101168,(4),(1) not at all concerned,129.68204,.21434189,2.4545455,0,0,22500,10.021271,9
101169,(3) in the middle,(2) somewhat concerned,4104.5039,6.7840323,3.2727273,1,0,17500,9.7699566,13
101170,(1) not at all a part of the community,(4) extremely concerned,358.51285,.59255952,1.4545455,1,1,32500,10.388995,20
101171,(3) in the middle,(2) somewhat concerned,930.62616,1.5381635,3.2727273,0,0,60000,11.0021,12
101172,(4),(2) somewhat concerned,407.85773,.67411804,2.5454545,1,0,40000,10.596635,13
101173,(4),(3) very concerned,1319.3218,2.1806099,2.090909,1,1,80000,11.289782,14
101175,(3) in the middle,(2) somewhat concerned,298.84158,.49393329,3,0,0,11250,9.3281231,12
101177,(4),(2) somewhat concerned,54.167793,.089529954,4,0,0,112500,11.630709,13
101178,(3) in the middle,(4) extremely concerned,1464.0465,2.4198148,2.5,0,1,22500,10.021271,13
101179,(4),(1) not at all concerned,526.02948,.86943537,3.5,0,0,60000,11.0021,16
101180,(4),(3) very concerned,95.485275,.15782058,2.7272727,1,1,22500,10.021271,12
101181,(3) in the middle,(1) not at all concerned,272.91638,.45108342,3.5454545,1,0,70000,11.156251,12
101182,(3) in the middle,(2) somewhat concerned,37.752407,.062398173,1.9090909,0,1,32500,10.388995,13
101183,(4),(3) very concerned,190.94646,.31560135,4,0,0,60000,11.0021,12
101184,(3) in the middle,(2) somewhat concerned,3036.8452,5.0193782,3.9000001,0,0,27500,10.221941,12
101185,(4),(2) somewhat concerned,67.502602,.11157008,3.4285715,0,0,40000,10.596635,12
101186,(5) very strongly a part of the community,(4) extremely concerned,190.06532,.314145,3.090909,1,0,40000,10.596635,12
101188,,(1) not at all concerned,375.36481,.62041289,4,0,,11250,9.3281231,14
101189,(4),(3) very concerned,220.13312,.36384183,4,0,0,8750,9.0768089,13
101190,(3) in the middle,(2) somewhat concerned,686.37671,1.1344616,2.4545455,0,0,17500,9.7699566,12
101191,(2),(2) somewhat concerned,1047.9662,1.7321062,3.7777777,1,0,40000,10.596635,12
101192,(5) very strongly a part of the community,(2) somewhat concerned,252.6438,.41757634,4,0,0,27500,10.221941,13
101194,(3) in the middle,(1) not at all concerned,94.496773,.15618676,2.8181818,0,0,13750,9.5287943,12
101195,(3) in the middle,(2) somewhat concerned,87.97139,.14540143,2.6363637,1,1,92500,11.434964,13
101196,(5) very strongly a part of the community,(1) not at all concerned,435.41013,.71965736,3.3636363,0,0,50000,10.819778,12
101197,(4),(2) somewhat concerned,239.35797,.39561719,3,0,0,70000,11.156251,14
101199,(3) in the middle,(2) somewhat concerned,609.70587,1.007738,2.5555556,1,0,125000,11.736069,16
101201,(3) in the middle,(1) not at all concerned,110.06656,.18192092,3.5999999,0,0,8750,9.0768089,13
101202,(4),(2) somewhat concerned,141.96487,.2346433,3.2727273,0,0,,,16
101205,(3) in the middle,(3) very concerned,235.08156,.38854903,2.4000001,0,0,60000,11.0021,14
101206,(3) in the middle,(4) extremely concerned,433.19772,.71600068,1.7272727,1,1,40000,10.596635,13
101208,(2),,74.84272,.12370203,,1,0,40000,10.596635,11
101209,(3) in the middle,(2) somewhat concerned,1638.5259,2.708199,2.4545455,0,1,,,13
101211,(3) in the middle,(4) extremely concerned,2978.4758,4.9229035,1.5454545,1,1,17500,9.7699566,13
101212,(4),(3) very concerned,112.46659,.18588775,3.5454545,0,,,,13
101213,(4),(2) somewhat concerned,5000,8.2641325,1.625,0,0,,,12
101214,(3) in the middle,(4) extremely concerned,1486.1881,2.4564111,1.7272727,1,1,60000,11.0021,12
101215,(4),(1) not at all concerned,190.94307,.31559575,4,0,0,2500,7.8240461,12
101216,(5) very strongly a part of the community,(2) somewhat concerned,141.63936,.23410527,1.7272727,1,1,60000,11.0021,12
101217,,(3) very concerned,362.85007,.59972817,2.2727273,1,1,22500,10.021271,14
101218,(3) in the middle,(3) very concerned,143.59355,.23733521,2.9000001,0,0,60000,11.0021,12
101219,(4),(3) very concerned,221.94469,.36683604,2.5454545,0,1,40000,10.596635,13
101220,(3) in the middle,(3) very concerned,1026.0197,1.6958324,1.9,0,1,112500,11.630709,14
101221,(5) very strongly a part of the community,(4) extremely concerned,420.90881,.6956892,2.7777777,1,1,125000,11.736069,20
101222,(2),(2) somewhat concerned,737.47888,1.2189246,3.5454545,0,0,8750,9.0768089,12
101223,(4),(2) somewhat concerned,2669.1682,4.4116716,3.090909,1,0,112500,11.630709,13
101224,(1) not at all a part of the community,(1) not at all concerned,240.39626,.39733329,3.2727273,0,0,6250,8.7403364,12
101225,(2),(2) somewhat concerned,139.3596,.23033723,2.090909,1,0,60000,11.0021,12
101226,(4),(1) not at all concerned,264.77023,.43761924,3.6363637,1,0,40000,10.596635,11
101227,(3) in the middle,(2) somewhat concerned,163.2081,.26975465,2.3636363,1,0,17500,9.7699566,8
101228,(4),(3) very concerned,2076.4622,3.4320316,2.090909,0,1,80000,11.289782,13
101229,(4),(2) somewhat concerned,1322.2463,2.1854436,2.7272727,0,1,112500,11.630709,14
101230,(5) very strongly a part of the community,(2) somewhat concerned,182.53688,.30170178,2.909091,1,1,32500,10.388995,12
101231,(2),(3) very concerned,5000,8.2641325,1.7272727,1,0,125000,11.736069,20
101234,(4),(4) extremely concerned,567.53333,.93803406,1.2727273,0,1,11250,9.3281231,13
101235,(1) not at all a part of the community,(3) very concerned,796.849,1.3170531,2.8,0,0,6250,8.7403364,12
101236,(2),(2) somewhat concerned,789.04419,1.3041531,3.090909,0,1,112500,11.630709,12
101237,(1) not at all a part of the community,(4) extremely concerned,283.92975,.46928659,4,0,0,40000,10.596635,13
101239,(4),(2) somewhat concerned,115.34441,.19064428,3.1818182,1,0,32500,10.388995,12
101240,(5) very strongly a part of the community,(3) very concerned,192.16148,.31760958,2.909091,1,0,11250,9.3281231,11
101241,(3) in the middle,(3) very concerned,3167.0544,5.2345915,1.6363636,0,0,92500,11.434964,12
101242,(3) in the middle,(2) somewhat concerned,80.430779,.13293812,2.909091,0,0,32500,10.388995,16
101243,(3) in the middle,(3) very concerned,730.31689,1.207087,1.8181819,0,0,22500,10.021271,12
101244,(4),(2) somewhat concerned,349.6163,.57785511,3.2,1,0,8750,9.0768089,12
101245,(4),(3) very concerned,526.02948,.86943537,2.7272727,0,0,92500,11.434964,13
101246,(3) in the middle,(2) somewhat concerned,2797.1108,4.6231389,3.909091,1,0,27500,10.221941,12
101248,(4),(4) extremely concerned,96.536934,.15955879,2.5454545,0,1,22500,10.021271,12
101250,(4),(2) somewhat concerned,358.51285,.59255952,2.7272727,1,1,50000,10.819778,13
101252,(4),(1) not at all concerned,294.18439,.48623571,4,0,0,11250,9.3281231,12
101253,(3) in the middle,(3) very concerned,1450.3739,2.3972163,2.3636363,0,0,70000,11.156251,16
101254,(3) in the middle,(2) somewhat concerned,81.379044,.13450544,2.090909,1,0,17500,9.7699566,11
101256,(4),(3) very concerned,84.500687,.13966498,1.7,0,0,17500,9.7699566,13
101257,(2),(1) not at all concerned,1583.1289,2.6166372,3.4000001,1,0,13750,9.5287943,13
101258,(3) in the middle,(2) somewhat concerned,124.60285,.20594689,3.0999999,1,0,2500,7.8240461,10
101259,(5) very strongly a part of the community,(1) not at all concerned,77.171402,.12755093,3.909091,0,0,,,13
101262,(3) in the middle,(2) somewhat concerned,3032.9788,5.0129876,2.4545455,1,0,60000,11.0021,16
101263,(4),(1) not at all concerned,1630.604,2.6951056,3.8,1,0,32500,10.388995,13
101264,(4),(2) somewhat concerned,175.94278,.29080287,1.9,1,0,50000,10.819778,12
101265,(5) very strongly a part of the community,(1) not at all concerned,175.7254,.2904436,4,0,0,,,16
101266,(4),(1) not at all concerned,1252.0045,2.069346,3,0,0,2500,7.8240461,11
101267,(2),(2) somewhat concerned,2615.1614,4.3224077,2.090909,0,1,,,14
101269,(5) very strongly a part of the community,(1) not at all concerned,366.64648,.60600299,3.5,1,0,50000,10.819778,12
101270,(4),(3) very concerned,1767.0289,2.9205921,2,0,0,50000,10.819778,20
101271,(4),(4) extremely concerned,474.4303,.78415096,2.2727273,1,1,50000,10.819778,13
101272,(4),(2) somewhat concerned,101.29755,.16742727,3.3,0,0,70000,11.156251,13
101273,(1) not at all a part of the community,(2) somewhat concerned,2387.6509,3.9463725,3.8181818,1,0,22500,10.021271,12
101274,(4),(3) very concerned,1037.6307,1.7150236,2.6363637,0,0,50000,10.819778,16
101275,(5) very strongly a part of the community,(1) not at all concerned,147.0948,.24312218,3,0,0,40000,10.596635,12
101276,(3) in the middle,(3) very concerned,119.01213,.19670638,3.5454545,0,0,32500,10.388995,12
101277,(3) in the middle,(3) very concerned,307.82004,.50877309,2.3636363,1,0,125000,11.736069,16
101279,(3) in the middle,(3) very concerned,249.77928,.4128418,2.6363637,0,1,2500,7.8240461,12
101281,(5) very strongly a part of the community,(3) very concerned,1494.9656,2.4709187,4,0,0,,,20
101283,(5) very strongly a part of the community,(1) not at all concerned,800.69501,1.3234098,3.909091,1,0,27500,10.221941,14
101284,(2),(2) somewhat concerned,3946.0415,6.5221214,3.6363637,1,0,60000,11.0021,13
101285,(5) very strongly a part of the community,(2) somewhat concerned,1026.0197,1.6958324,2.9000001,0,1,22500,10.021271,13
101286,(5) very strongly a part of the community,(2) somewhat concerned,119.01213,.19670638,3.5999999,0,0,60000,11.0021,12
101287,(4),(3) very concerned,85.477699,.1412798,2.6363637,0,0,8750,9.0768089,12
101288,(4),(2) somewhat concerned,1047.9662,1.7321062,3.1818182,1,0,50000,10.819778,16
101290,(4),(3) very concerned,307.82004,.50877309,2.909091,1,0,50000,10.819778,20
101292,(3) in the middle,(2) somewhat concerned,64.972565,.10738838,2.6363637,0,0,32500,10.388995,13
101293,(2),(2) somewhat concerned,2418.7209,3.997726,2.4545455,1,0,125000,11.736069,16
101294,(4),(2) somewhat concerned,184.06837,.30423307,2.5999999,0,0,,,12
101295,(2),(2) somewhat concerned,1915.9116,3.1666694,2.8181818,0,0,,,12
101296,(1) not at all a part of the community,(4) extremely concerned,56.233295,.092943877,1.0909091,0,1,,,12
101298,(4),(2) somewhat concerned,154.58888,.2555086,3.4545455,0,0,70000,11.156251,13
101299,(3) in the middle,(3) very concerned,111.33283,.18401386,1.7272727,0,1,60000,11.0021,16
101300,(5) very strongly a part of the community,(2) somewhat concerned,95.473228,.15780067,3.5,0,0,70000,11.156251,20
101301,(1) not at all a part of the community,(1) not at all concerned,1453.1503,2.4018052,3.3636363,0,0,50000,10.819778,12
101302,(3) in the middle,(4) extremely concerned,384.80768,.6360203,2.090909,0,0,50000,10.819778,12
101303,(4),(1) not at all concerned,218.4352,.36103547,3.8181818,1,0,,,8
101304,(2),(1) not at all concerned,119.01213,.19670638,4,0,0,,,13
101305,(4),(2) somewhat concerned,104.4084,.17256896,2.4000001,0,0,60000,11.0021,13
101306,(5) very strongly a part of the community,(2) somewhat concerned,47.248386,.07809338,3.4545455,0,0,8750,9.0768089,16
101307,(2),(2) somewhat concerned,560.98267,.92720699,2.3,1,0,70000,11.156251,14
101308,(4),(4) extremely concerned,299.94708,.49576044,3.090909,1,1,32500,10.388995,13
101310,(5) very strongly a part of the community,(2) somewhat concerned,176.14948,.29114452,2.3636363,0,0,50000,10.819778,14
101311,(1) not at all a part of the community,(2) somewhat concerned,210.81018,.34843263,2.1111112,1,0,8750,9.0768089,12
101312,(3) in the middle,(1) not at all concerned,209.0394,.34550583,3.8181818,1,0,40000,10.596635,12
101313,(4),(2) somewhat concerned,42.153744,.069672816,2.909091,0,0,50000,10.819778,12
101314,(4),(2) somewhat concerned,1708.4967,2.8238485,2.8181818,1,0,27500,10.221941,13
101315,(5) very strongly a part of the community,(2) somewhat concerned,183.29604,.30295655,2.2727273,0,1,92500,11.434964,20
101316,(4),(2) somewhat concerned,979.93872,1.6196686,3.5454545,0,0,40000,10.596635,16
101317,(3) in the middle,(2) somewhat concerned,341.44144,.56434339,2.6363637,1,0,40000,10.596635,12
101318,(4),(2) somewhat concerned,70.389885,.11634227,2.4000001,0,,13750,9.5287943,11
101319,(2),(2) somewhat concerned,100.63741,.16633616,3.3333333,0,0,70000,11.156251,12
101320,(5) very strongly a part of the community,(2) somewhat concerned,105.36704,.17415343,4,1,0,17500,9.7699566,12
101321,(2),(2) somewhat concerned,3026.5642,5.0023856,3.090909,1,0,27500,10.221941,12
101322,(3) in the middle,(4) extremely concerned,566.1438,.93573749,2.5454545,0,1,,,12
101323,(4),(2) somewhat concerned,69.679802,.11516862,4,1,0,6250,8.7403364,13
101324,(5) very strongly a part of the community,(2) somewhat concerned,2307.3191,3.8135982,3.8181818,0,0,22500,10.021271,12
101325,(4),(2) somewhat concerned,92.169479,.15234016,2.7142856,0,0,50000,10.819778,16
101326,(5) very strongly a part of the community,(2) somewhat concerned,509.05692,.84138268,3.5454545,0,0,,,12
101329,(4),(3) very concerned,176.14948,.29114452,2.090909,0,1,17500,9.7699566,13
101330,(3) in the middle,(1) not at all concerned,224.535,.37111738,3.2857144,0,0,40000,10.596635,13
101331,(5) very strongly a part of the community,(2) somewhat concerned,296.86194,.49066123,3.25,0,0,17500,9.7699566,13
101332,(3) in the middle,(3) very concerned,2567.4497,4.2435489,2.1818182,0,1,92500,11.434964,16
101333,(3) in the middle,(4) extremely concerned,1431.875,2.3666408,1.5,0,0,70000,11.156251,14
101334,(5) very strongly a part of the community,(4) extremely concerned,70.389885,.11634227,3.2727273,0,1,13750,9.5287943,12
101335,(4),(2) somewhat concerned,404.30847,.66825175,3.8181818,1,0,60000,11.0021,16
101336,(3) in the middle,(2) somewhat concerned,2224.1628,3.6761551,3.4545455,0,0,32500,10.388995,16
101337,(4),(2) somewhat concerned,733.69379,1.2126684,3.090909,1,0,50000,10.819778,12
101338,(3) in the middle,(2) somewhat concerned,883.51447,1.460296,3.0999999,0,0,32500,10.388995,16
101340,(5) very strongly a part of the community,(4) extremely concerned,948.8606,1.5683019,1.7272727,1,1,50000,10.819778,13
101341,(1) not at all a part of the community,(2) somewhat concerned,85.580536,.14144976,3.3,0,0,92500,11.434964,13
101342,(5) very strongly a part of the community,(2) somewhat concerned,85.580536,.14144976,3.4545455,0,0,,,12
101343,(4),(4) extremely concerned,1302.2441,2.1523836,2.8181818,0,1,40000,10.596635,13
101344,(3) in the middle,(2) somewhat concerned,307.82004,.50877309,3.6363637,1,0,80000,11.289782,13
101345,(1) not at all a part of the community,(3) very concerned,163.2449,.2698155,1.9090909,0,1,27500,10.221941,13
101346,,(1) not at all concerned,778.43805,1.2866229,2.875,0,0,2500,7.8240461,12
101347,(5) very strongly a part of the community,(2) somewhat concerned,112.2675,.18555869,2.3636363,0,0,2500,7.8240461,12
101348,(1) not at all a part of the community,(2) somewhat concerned,265.13092,.4382154,4,0,1,8750,9.0768089,20
101349,(3) in the middle,(4) extremely concerned,2567.4497,4.2435489,1.4545455,0,1,70000,11.156251,16
101350,(4),(2) somewhat concerned,204.15178,.33742747,3.4545455,0,0,60000,11.0021,12
101351,(4),(2) somewhat concerned,32.420509,.053585473,3.2727273,0,1,22500,10.021271,14
101353,(3) in the middle,(2) somewhat concerned,526.02948,.86943537,3.7,0,1,,,13
101354,(5) very strongly a part of the community,(2) somewhat concerned,173.8912,.28741196,2.909091,0,1,27500,10.221941,13
101356,(3) in the middle,(1) not at all concerned,120.64617,.19940718,3.8181818,0,0,60000,11.0021,11
101357,(5) very strongly a part of the community,(2) somewhat concerned,193.36945,.31960613,1.7272727,0,0,40000,10.596635,12
101358,(4),(3) very concerned,209.05556,.34553257,2.2,0,1,17500,9.7699566,12
101359,(3) in the middle,(4) extremely concerned,185.75909,.30702755,1.7272727,0,1,27500,10.221941,13
101360,(5) very strongly a part of the community,(3) very concerned,569.20923,.94080406,1.8181819,0,0,,,12
101361,(1) not at all a part of the community,(2) somewhat concerned,64.164703,.10605311,3.8181818,1,0,13750,9.5287943,13
101364,(3) in the middle,(3) very concerned,1018.1138,1.6827654,3.3333333,0,0,,,12
101365,(5) very strongly a part of the community,(2) somewhat concerned,1527.9696,2.5254686,2.1818182,0,0,112500,11.630709,11
101366,(3) in the middle,(1) not at all concerned,1400.7292,2.3151624,4,0,0,13750,9.5287943,12
101368,(5) very strongly a part of the community,(3) very concerned,133.3013,.22032392,4,0,0,13750,9.5287943,10
101369,(2),(3) very concerned,18.118036,.029945968,3.375,0,1,60000,11.0021,16
101370,(4),(2) somewhat concerned,2797.1108,4.6231389,4,1,0,50000,10.819778,14
101371,(5) very strongly a part of the community,(1) not at all concerned,177.12709,.29276034,4,1,0,50000,10.819778,20
101372,(5) very strongly a part of the community,(2) somewhat concerned,376.37051,.62207514,3.5999999,0,1,,,14
101373,(4),(2) somewhat concerned,1542.1548,2.5489142,3.2727273,1,0,70000,11.156251,20
