id,hrs1,marital,childs,age,educ,sex,polviews,wwwhr,trustpeo,wantbest,advantge,goodlife,deckids,strsswrk,satjob7
246,40,married,one,24,11,male,moderate,15,strongly agree,agree,neither agree nor disagree,,,,
149,,married,three,74,14,male,,,,,,,we decide together,disagree,
504,32,married,three,42,12,male,conservative,,agree,agree,agree,,,,
943,,widowed,two,81,5,male,moderate,,,,,disagree,,,
128,20,separated,one,43,16,male,,12,,,,,,agree,very satisfied
6,42,divorced,one,47,12,male,conservative,,strongly agree,neither agree nor disagree,strongly agree,,,,
393,40,divorced,two,35,11,male,,1,,,,,we decide together,agree,completely satisfied
349,40,married,none,30,17,male,slghtly conservative,7,strongly agree,agree,agree,strongly agree,,,
1914,48,married,two,55,17,male,conservative,4,,,,,,,
1745,,never married,none,22,15,male,,5,,,,,,,
350,45,married,one,33,14,male,,1,,,,,we decide together,neither agree nor disagree,fairly satisfied
220,40,married,one,37,16,male,conservative,5,agree,agree,agree,,,,
411,,divorced,two,30,18,male,,30,,,,,we decide together,neither agree nor disagree,
5,40,divorced,two,37,7,male,,,,,,,,agree,neither satisfied nor dissatisfied
1354,50,married,three,32,12,male,,2,,,,,we decide together,strongly disagree,neither satisfied nor dissatisfied
2382,52,married,three,30,12,male,,1,,,,,we decide together,agree,very satisfied
714,50,married,three,35,16,male,moderate,7,strongly agree,strongly agree,neither agree nor disagree,strongly agree,,,
1371,,divorced,four,79,12,male,,,,,,,,,
656,,married,five,76,20,male,slghtly conservative,,agree,neither agree nor disagree,neither agree nor disagree,,,,
2199,,widowed,four,75,1,male,moderate,,neither agree nor disagree,agree,neither agree nor disagree,neither,,,
1236,45,married,five,36,18,male,conservative,8,disagree,agree,disagree,agree,,,
1361,60,married,none,28,20,male,moderate,5,agree,strongly agree,disagree,,,,
2486,,never married,none,18,10,male,,2,,,,,,disagree,
1694,48,married,one,51,14,male,,6,,,,,,,
448,40,never married,three,47,,male,moderate,,,,,,,,
363,40,married,two,40,16,male,conservative,3,neither agree nor disagree,agree,disagree,strongly agree,,,
523,60,never married,none,28,16,male,,2,,,,,,disagree,very satisfied
1862,40,never married,none,56,19,male,liberal,3,agree,neither agree nor disagree,disagree,agree,,,
1692,54,never married,none,41,14,male,slghtly conservative,5,disagree,agree,agree,,,,
1148,37,never married,none,24,16,male,slghtly conservative,4,strongly agree,strongly agree,strongly agree,,,,
1230,50,married,one,50,2,male,moderate,3,disagree,disagree,strongly agree,,,,
1854,,married,two,80,17,male,liberal,6,strongly agree,agree,disagree,,,,
2615,,married,three,76,16,male,,4,,,,,we decide together,,
469,,married,two,55,6,male,moderate,,,,,,,,
1863,45,married,two,38,20,male,,5,,,,,sometimes me or sometimes my spouse,disagree,fairly satisfied
2146,55,married,none,46,14,male,slightly liberal,10,strongly agree,neither agree nor disagree,strongly agree,,,,
1609,,married,none,76,12,male,moderate,,agree,strongly agree,neither agree nor disagree,neither,,,
400,,married,three,33,14,male,,,,,,,,,
724,,married,one,55,16,male,slghtly conservative,1,agree,agree,neither agree nor disagree,,,,
2381,60,married,none,38,12,male,,5,,,,,we decide together,disagree,very satisfied
423,63,never married,none,34,6,male,,,,,,,,disagree,neither satisfied nor dissatisfied
375,20,never married,none,62,19,male,,2,,,,,,agree,very satisfied
2255,62,never married,one,26,12,male,,,,,,,mostly my spouse,agree,very satisfied
556,44,married,three,53,15,male,,0,,,,,,,
1234,,divorced,two,46,12,male,,,,,,,,agree,
2424,45,married,three,47,8,male,,,,,,,,,
417,45,never married,none,32,16,male,moderate,6,agree,agree,agree,strongly agree,,,
2548,,married,two,69,15,male,,,,,,,we decide together,strongly agree,
116,40,never married,two,30,11,male,moderate,,strongly agree,strongly disagree,strongly agree,agree,,,
1077,48,married,one,58,13,male,,,,,,,mostly my spouse,strongly disagree,very satisfied
967,,married,two,47,18,male,,1,,,,,sometimes me or sometimes my spouse,disagree,very dissatisfied
1647,,married,four,75,15,male,,,,,,,,,
843,45,married,one,30,11,male,liberal,,agree,neither agree nor disagree,agree,,,,
2280,40,never married,none,20,7,male,,,,,,,,strongly disagree,fairly dissatisfied
1369,,married,one,55,14,male,conservative,,agree,agree,agree,strongly agree,,,
1577,45,never married,one,22,13,male,moderate,5,agree,agree,agree,,,,
2170,40,never married,none,35,13,male,,1,,,,,,strongly disagree,fairly satisfied
2676,40,married,three,33,12,male,,,,,,,mostly my spouse,agree,fairly satisfied
2761,40,never married,none,22,9,male,slightly liberal,,agree,neither agree nor disagree,agree,strongly agree,,,
2638,,widowed,three,89,6,male,,,,,,,,,
2154,40,married,none,43,14,male,,,,,,,,disagree,fairly satisfied
401,,married,three,73,12,male,extremely liberal,1,neither agree nor disagree,agree,agree,,,,
2026,42,divorced,one,39,11,male,extrmly conservative,,strongly agree,strongly agree,strongly agree,,,,
1934,,widowed,four,89,0,male,conservative,,,,,,,,
397,,married,eight or more,43,13,male,conservative,,agree,agree,agree,,,,
1296,60,married,one,36,18,male,,2,,,,,mostly me,neither agree nor disagree,fairly satisfied
614,40,married,two,48,12,male,moderate,,strongly agree,neither agree nor disagree,agree,strongly agree,,,
2099,,divorced,none,60,14,male,slghtly conservative,,agree,agree,disagree,,,,
1063,40,never married,one,30,12,male,,,,,,,we decide together,neither agree nor disagree,very satisfied
977,32,never married,none,23,12,male,moderate,0,agree,strongly agree,strongly agree,strongly agree,,,
1734,,married,one,30,12,male,,16,,,,,we decide together,neither agree nor disagree,neither satisfied nor dissatisfied
1028,50,never married,none,28,20,male,,4,,,,,,disagree,very satisfied
2175,40,married,four,60,11,male,,,,,,,we decide together,disagree,fairly satisfied
1273,40,married,one,31,15,male,,2,,,,,we decide together,neither agree nor disagree,very satisfied
772,,married,four,80,16,male,moderate,,agree,disagree,agree,agree,,,
292,55,married,none,29,13,male,,1,,,,,we decide together,disagree,fairly satisfied
1496,32,widowed,five,79,12,male,moderate,,agree,strongly agree,strongly agree,,,,
2754,46,never married,none,31,15,male,liberal,2,agree,agree,strongly agree,,,,
19,88,divorced,none,35,13,male,slghtly conservative,0,strongly agree,disagree,agree,strongly agree,,,
1433,,divorced,two,56,12,male,,,,,,,,neither agree nor disagree,
697,50,divorced,none,46,13,male,moderate,4,strongly agree,agree,agree,agree,,,
812,20,never married,none,70,12,male,slghtly conservative,,,,,disagree,,,
1164,,married,two,79,10,male,,,,,,,sometimes me or sometimes my spouse,neither agree nor disagree,
22,60,separated,three,23,12,male,moderate,,,,,,,,
1490,,divorced,,,17,male,,,,,,,,neither agree nor disagree,
1280,40,never married,one,27,12,male,moderate,,,,,,,,
2103,40,married,one,23,12,male,,1,,,,,we decide together,agree,completely satisfied
1261,16,divorced,one,46,16,male,,,,,,,,neither agree nor disagree,
84,45,divorced,one,38,12,male,,,,,,,we decide together,neither agree nor disagree,completely satisfied
893,40,married,two,43,13,male,,8,,,,,we decide together,disagree,very satisfied
837,38,married,none,37,12,male,slightly liberal,,strongly agree,disagree,agree,,,,
501,50,married,two,39,17,male,slghtly conservative,2,strongly agree,agree,agree,,,,
1584,40,never married,none,31,16,male,,5,,,,,,strongly disagree,very satisfied
678,,married,one,78,12,male,slghtly conservative,1,agree,neither agree nor disagree,agree,agree,,,
891,40,married,one,52,12,male,slightly liberal,10,strongly agree,agree,strongly agree,,,,
869,,married,none,34,18,male,,35,,,,,,strongly disagree,fairly dissatisfied
222,60,married,none,50,15,male,,10,,,,,,disagree,very satisfied
76,,married,four,77,13,male,slghtly conservative,,,neither agree nor disagree,agree,,,,
2413,48,married,two,43,13,male,conservative,5,strongly agree,neither agree nor disagree,agree,,,,
53,25,divorced,two,53,13,male,moderate,,strongly agree,agree,agree,agree,,,
1190,52,never married,none,32,12,male,extrmly conservative,,disagree,agree,disagree,,,,
1727,,never married,none,22,15,male,slightly liberal,3,agree,disagree,agree,,,,
2219,70,married,none,30,11,male,moderate,,agree,agree,neither agree nor disagree,strongly agree,,,
1355,30,married,two,25,12,male,conservative,1,agree,strongly agree,strongly agree,,,,
832,40,divorced,two,54,12,male,,,,,,,,agree,completely satisfied
1279,45,never married,none,31,14,male,,,,,,,we decide together,strongly agree,fairly satisfied
2337,56,married,two,61,16,male,,,,,,,mostly my spouse,neither agree nor disagree,completely satisfied
34,44,never married,none,63,17,male,slghtly conservative,,agree,agree,agree,agree,,,
2191,30,never married,none,37,13,male,,,,,,,,strongly disagree,completely satisfied
828,60,never married,none,54,16,male,,,,,,,,neither agree nor disagree,very satisfied
2077,,never married,none,22,14,male,slightly liberal,3,neither agree nor disagree,agree,agree,strongly agree,,,
1241,44,married,four,47,16,male,slghtly conservative,11,strongly agree,agree,strongly agree,agree,,,
1440,32,never married,none,41,16,male,,15,,,,,,,
453,65,widowed,three,37,16,male,slghtly conservative,3,strongly agree,disagree,strongly agree,,,,
2690,20,never married,none,23,14,male,liberal,8,agree,neither agree nor disagree,neither agree nor disagree,agree,,,
1334,,never married,none,52,8,male,moderate,,agree,agree,agree,agree,,,
46,40,never married,one,21,10,male,slightly liberal,1,neither agree nor disagree,,,,,,
1891,58,divorced,none,52,13,male,slightly liberal,2,agree,neither agree nor disagree,strongly agree,neither,,,
1911,45,married,one,33,17,male,slightly liberal,4,neither agree nor disagree,agree,neither agree nor disagree,strongly agree,,,
2726,43,married,one,32,14,male,moderate,,strongly agree,agree,strongly agree,,,,
2378,,separated,one,53,13,male,,,,,,,,neither agree nor disagree,
2523,51,never married,none,18,11,male,,7,,,,,,strongly agree,very satisfied
1658,47,never married,none,32,16,male,slghtly conservative,0,agree,neither agree nor disagree,neither agree nor disagree,agree,,,
2745,,never married,none,27,10,male,,0,,,,,,,
1484,,married,three,65,16,male,,,,,,,we decide together,,
1319,,never married,none,45,11,male,moderate,,strongly agree,neither agree nor disagree,agree,neither,,,
1074,40,married,one,65,13,male,slghtly conservative,,strongly agree,strongly agree,strongly agree,agree,,,
805,,married,eight or more,76,8,male,moderate,,,,,,,,
2516,,married,three,40,9,male,,,,,,,we decide together,neither agree nor disagree,
1807,40,divorced,one,33,14,male,slghtly conservative,1,,,,agree,,,
807,44,married,two,34,14,male,,5,,,,,mostly my spouse,agree,completely satisfied
394,,married,two,70,14,male,,,,,,,,,
868,60,married,two,32,15,male,,1,,,,,we decide together,disagree,completely satisfied
788,,married,three,60,18,male,,10,,,,,we decide together,,
1695,,married,two,45,17,male,conservative,10,agree,agree,agree,strongly agree,,,
2670,15,never married,none,20,10,male,,0,strongly disagree,disagree,strongly agree,,,,
2445,40,married,three,50,17,male,slightly liberal,10,agree,agree,disagree,agree,,,
55,40,divorced,two,48,20,male,,7,,,,,,,
2176,,divorced,two,68,16,male,moderate,,neither agree nor disagree,agree,neither agree nor disagree,disagree,,,
2365,,married,six,75,8,male,moderate,14,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,disagree,,,
2278,24,married,none,66,12,male,liberal,,strongly agree,disagree,strongly agree,disagree,,,
9,40,divorced,two,46,14,male,conservative,10,strongly agree,neither agree nor disagree,agree,agree,,,
880,45,married,two,31,13,male,,2,,,,,we decide together,neither agree nor disagree,very satisfied
2634,,married,one,55,14,male,liberal,6,agree,neither agree nor disagree,neither agree nor disagree,,,,
1399,40,never married,none,21,12,male,conservative,0,strongly agree,neither agree nor disagree,strongly agree,disagree,,,
2312,40,divorced,one,29,12,male,,10,,,,,,strongly disagree,neither satisfied nor dissatisfied
1825,55,married,two,42,19,male,moderate,1,agree,neither agree nor disagree,agree,,,,
2744,40,married,four,46,12,male,,,,,,,sometimes me or sometimes my spouse,disagree,completely satisfied
2092,40,married,three,29,16,male,,10,,,,,mostly my spouse,strongly agree,fairly satisfied
965,50,never married,none,22,13,male,slghtly conservative,2,strongly agree,agree,agree,strongly agree,,,
1657,68,divorced,none,38,14,male,,0,,,,,,agree,very satisfied
2604,15,never married,one,46,12,male,,4,,,,,,disagree,fairly satisfied
1998,,widowed,three,81,12,male,moderate,,neither agree nor disagree,agree,disagree,agree,,,
1475,,married,eight or more,58,9,male,,1,,,,,,,
1823,50,married,one,43,16,male,,4,,,,,sometimes me or sometimes my spouse,disagree,fairly dissatisfied
11,45,married,two,52,14,male,,,,,,,sometimes me or sometimes my spouse,strongly disagree,fairly satisfied
1109,20,divorced,one,70,10,male,,,,,,,,strongly agree,completely satisfied
898,40,never married,none,49,12,male,slightly liberal,,agree,neither agree nor disagree,agree,,,,
230,40,separated,three,33,14,female,,5,,,,,,disagree,fairly satisfied
2236,,never married,one,21,13,female,liberal,4,strongly agree,neither agree nor disagree,strongly agree,strongly agree,,,
1483,70,married,one,42,20,female,slightly liberal,,,,,strongly agree,,,
1778,60,never married,none,48,19,female,,2,,,,,,strongly disagree,fairly dissatisfied
2245,,married,three,31,13,female,slghtly conservative,2,strongly agree,neither agree nor disagree,strongly agree,,,,
1380,,married,three,76,17,female,,,,,,,we decide together,disagree,
727,,widowed,two,84,11,female,moderate,,strongly agree,agree,strongly agree,,,,
2115,,never married,three,29,10,female,,,,,,,,,
2724,56,never married,none,30,13,female,moderate,,strongly agree,strongly agree,strongly agree,neither,,,
1685,32,never married,three,31,12,female,moderate,,agree,agree,agree,agree,,,
173,18,married,three,40,14,female,,3,,,,,we decide together,neither agree nor disagree,neither satisfied nor dissatisfied
1779,40,divorced,two,46,16,female,,2,,,,,,strongly disagree,fairly satisfied
1311,40,never married,none,23,11,female,,,,,,,,disagree,fairly satisfied
2408,40,never married,none,29,12,female,,0,,,,,,agree,very satisfied
2054,40,divorced,three,57,12,female,,0,,,,,,,
1476,20,married,two,32,12,female,,1,,,,,,,
1573,40,married,none,39,13,female,,10,,,,,,agree,very satisfied
272,,never married,two,25,11,female,slghtly conservative,,agree,strongly agree,agree,,,,
2242,40,married,one,27,13,female,slightly liberal,6,agree,agree,strongly agree,strongly disagree,,,
686,40,married,two,45,16,female,slightly liberal,1,,,,agree,,,
1349,,never married,one,19,10,female,,,,,,,,,
260,,never married,two,25,14,female,liberal,1,agree,agree,agree,strongly agree,,,
2684,25,married,two,54,12,female,,,,,,,someone else,,fairly satisfied
386,40,divorced,two,46,12,female,moderate,20,strongly agree,strongly agree,agree,,,,
408,65,married,two,54,14,female,conservative,0,agree,agree,agree,,,,
26,,widowed,two,81,12,female,,,,,,,,,
703,40,never married,none,36,18,female,,2,,,,,,strongly agree,completely satisfied
881,,married,two,80,8,female,,,,,,,,,
