,PS_code,PS_name,health_board,council_area,urban,total_pop,pcnt_overcrowding,pcnt_male_unemp,pcnt_no_car,pcnt_low_class,z_overcrowding,z_male_unemp,z_no_car,z_low_class,carstairs,pcnt_limited_lot,pcnt_no_llti,pcnt_bad_health,pcnt_good_health,all_house,owned,rent,rent_social,rent_private,quintile,decile,pop_16plus,no_qual,level1,level2,level3,level4,pop_16_74,work_pt,work_ft,work_se,student,retired,staying_home,sick_disabled,unemployed,pop_4plus,work_home,light_rail,train,bus,taxi,drive,drive_pass,motorcycle,bicycle,on_foot,other.transport,travel_2,travel_2_5,travel_5_10,travel_10_20,travel_20_30,travel_30_40,travel_40_60,travel_60,other.distance,pcnt_no_qual,pcnt_level1,pcnt_level2,pcnt_level3,pcnt_level4,pcnt_work_pt,pcnt_work_ft,pcnt_work_se,pcnt_sick_disabled,pcnt_staying_home,pcnt_unemployed,pcnt_work_home,pcnt_light_rail,pcnt_train,pcnt_bus,pcnt_taxi,pcnt_drive,pcnt_drive_pass,pcnt_motorcycle,pcnt_bicycle,pcnt_on_foot,pcnt_other.transport,pcnt_travel_2,pcnt_travel_2_5,pcnt_travel_5_10,pcnt_travel_10_20,pcnt_travel_20_30,pcnt_travel_30_40,pcnt_travel_40_60,pcnt_travel_60
158,S29000158,DG11 3,Dumfries & Galloway,Dumfries & Galloway,Rural,3299,1.739670705,5.517241379,8.698353526,18.74005727,-0.81752664,-0.703428604,-1.009475151,-0.003248475,-2.533678871,8.508620622,81.0209604,4.411179956,83.76404808,1401,966,435,232,203,2,3,2766,1013,704,351,202,496,2456,339,802,394,130,500,88,95,108,2023,380,1,12,246,6,981,197,9,16,157,18,200,100,340,403,289,32,27,61,191,36.62328272,25.45191612,12.68980477,7.30296457,17.93203181,13.8029316,32.65472313,16.04234528,3.868078176,3.583061889,4.397394137,18.78398418,0.049431537,0.593178448,12.16015818,0.296589224,48.49233811,9.738012852,0.444883836,0.790904597,7.760751359,0.889767672,9.886307464,4.943153732,16.80672269,19.92090954,14.28571429,1.581809194,1.334651508,3.015323777
159,S29000159,DG12 5,Dumfries & Galloway,Dumfries & Galloway,Rural,6066,2.811512228,7.973856209,17.63433705,23.87856046,-0.241917703,-0.123351551,-0.36572887,0.647197528,-0.083800595,10.11887754,78.97010186,6.191299376,80.772664,2754,1776,978,599,379,3,6,5000,1855,1347,633,351,814,4363,697,1680,333,188,869,134,225,237,3621,404,0,40,203,9,1683,369,13,53,830,17,1199,376,174,372,634,25,32,115,290,37.1,26.94,12.66,7.02,16.28,15.97524639,38.5056154,7.632363053,5.157002063,3.071281229,5.432042173,11.15713891,0,1.104667219,5.606186136,0.248550124,46.47887324,10.1905551,0.359016846,1.463684065,22.92184479,0.469483568,33.11239989,10.38387186,4.805302403,10.27340514,17.50897542,0.690417012,0.883733775,3.175918255
160,S29000160,DG12 6,Dumfries & Galloway,Dumfries & Galloway,Rural,7071,2.92904877,7.135193133,18.15725864,24.03903016,-0.178797286,-0.3213839,-0.328057714,0.667510229,-0.160728671,9.775464188,79.60854291,5.224308342,80.54225467,3089,2014,1075,737,338,3,6,5799,2027,1546,748,442,1036,5204,830,2008,405,241,961,190,255,314,4375,461,0,51,284,10,2035,419,17,63,1012,23,1367,425,472,380,718,46,61,119,326,34.95430247,26.65976893,12.89877565,7.622003794,17.86514916,15.94926979,38.58570331,7.782475019,4.900076864,3.651037663,6.033820138,10.53714286,0,1.165714286,6.491428571,0.228571429,46.51428571,9.577142857,0.388571429,1.44,23.13142857,0.525714286,31.24571429,9.714285714,10.78857143,8.685714286,16.41142857,1.051428571,1.394285714,2.72
161,S29000161,DG13 0,Dumfries & Galloway,Dumfries & Galloway,Rural,2958,1.347150259,6.432038835,16.06217617,20.17761989,-1.028321121,-0.487418749,-0.478986993,0.178722193,-1.816004669,7.111376459,83.13439977,3.822895344,83.79003103,1406,838,568,177,391,2,4,2517,841,608,350,171,547,2215,306,833,277,107,438,57,76,121,1846,270,0,5,98,8,695,132,5,24,599,10,704,58,74,107,209,113,59,82,170,33.41279301,24.15574096,13.90544299,6.793802145,21.7322209,13.81489842,37.60722348,12.50564334,3.431151242,2.573363431,5.46275395,14.62621885,0,0.270855905,5.308775731,0.433369447,37.64897075,7.150595883,0.270855905,1.300108342,32.44853738,0.541711809,38.13651138,3.141928494,4.008667389,5.79631636,11.32177681,6.121343445,3.196099675,4.442036836
162,S29000162,DG14 0 (part) Dumfries & Galloway,Dumfries & Galloway,Dumfries & Galloway,Rural,1400,1.438848921,4.207920792,5.107913669,14.32770022,-0.979076369,-1.012596658,-1.268129647,-0.561776884,-3.821579558,6.660847966,83.46464503,3.600023285,83.94755191,586,365,221,50,171,1,2,1183,415,307,143,64,254,1039,142,360,201,55,174,31,31,45,927,178,2,5,127,2,470,80,2,5,48,8,36,43,169,179,137,20,40,35,90,35.08030431,25.9509721,12.08791209,5.409974641,21.47083686,13.66698749,34.64870067,19.34552454,2.983638114,2.983638114,4.331087584,19.201726,0.21574973,0.539374326,13.70010787,0.21574973,50.70118662,8.629989213,0.21574973,0.539374326,5.177993528,0.862998921,3.883495146,4.638619202,18.23085221,19.30960086,14.77885653,2.157497303,4.314994606,3.77562028
163,S29000163,DG16 5,Dumfries & Galloway,Dumfries & Galloway,Rural,3984,4.348925411,6.409048068,13.95701643,21.47302905,0.583716264,-0.492847527,-0.630642236,0.342698682,-0.197074817,9.421908474,80.47019981,5.176340139,82.23969616,1730,1250,480,308,172,3,6,3328,1356,918,381,167,506,2927,450,1124,263,150,606,95,110,129,2461,314,2,15,255,12,1193,225,6,36,394,9,524,112,173,846,82,108,60,67,175,40.74519231,27.58413462,11.44831731,5.018028846,15.20432692,15.37410318,38.40109327,8.98530919,3.75811411,3.245644004,4.407242911,12.75904104,0.081267777,0.60950833,10.36164161,0.487606664,48.47622918,9.142624949,0.243803332,1.462819992,16.00975213,0.365704998,21.29215766,4.55099553,7.029662739,34.37626981,3.33197887,4.388459976,2.43803332,2.72247054
164,S29000164,DG2 0,Dumfries & Galloway,Dumfries & Galloway,Urban,7666,4.623287671,11.26173097,26.13277134,27.8405879,0.731056487,0.653009756,0.246496461,1.148721965,2.77928467,11.44754389,76.717211,6.823876174,77.7179533,3382,1594,1788,1340,448,5,9,6190,2358,1757,691,449,935,5582,962,1838,424,337,900,242,398,481,4591,652,0,23,568,39,1798,521,14,68,889,19,1064,1218,397,579,126,35,67,108,345,38.09369952,28.38449111,11.1631664,7.253634895,15.10500808,17.23396632,32.92726621,7.595843784,7.13006091,4.335363669,8.61698316,14.20169898,0,0.500980179,12.37203224,0.849488129,39.16358092,11.34829013,0.304944457,1.481158789,19.36397299,0.413853191,23.1757787,26.53016772,8.647353518,12.61163145,2.744500109,0.762361141,1.459377042,2.352428665
165,S29000165,DG2 7,Dumfries & Galloway,Dumfries & Galloway,Urban,4966,2.134146341,6.332046332,17.86585366,17.45500209,-0.605682168,-0.51102984,-0.349050464,-0.165914329,-1.631676801,8.193507402,81.32362314,4.528392615,83.69315119,2335,1625,710,325,385,2,4,4216,1146,878,602,347,1243,3686,619,1426,289,248,691,76,160,177,3118,259,0,29,131,21,1390,283,13,64,918,10,1297,785,85,126,142,35,47,106,236,27.18216319,20.82542694,14.27893738,8.230550285,29.4829222,16.79327184,38.68692349,7.840477482,4.340748779,2.06185567,4.801953337,8.306606799,0,0.930083387,4.201411161,0.673508659,44.57985888,9.076330981,0.416933932,2.052597819,29.44194997,0.320718409,41.59717768,25.17639513,2.726106479,4.041051956,4.554201411,1.122514432,1.507376523,3.399615138
166,S29000166,DG2 8,Dumfries & Galloway,Dumfries & Galloway,Rural,3974,2.052091555,4.608294931,6.156274665,14.67767714,-0.649747888,-0.918056868,-1.192605952,-0.517475834,-3.277886541,7.870138112,82.11402113,4.247178571,85.24989466,1655,1187,468,134,334,1,2,3345,989,726,451,284,895,2942,423,973,548,151,545,86,119,97,2536,556,1,14,268,11,1209,261,11,34,155,16,172,406,368,560,131,28,49,78,188,29.56651719,21.70403587,13.48281016,8.490284006,26.75635277,14.37797417,33.07273963,18.6267845,4.044867437,2.923181509,3.297076818,21.92429022,0.039432177,0.552050473,10.56782334,0.433753943,47.67350158,10.29179811,0.433753943,1.340694006,6.111987382,0.630914826,6.782334385,16.00946372,14.51104101,22.08201893,5.165615142,1.104100946,1.932176656,3.075709779
167,S29000167,DG2 9,Dumfries & Galloway,Dumfries & Galloway,Urban,7768,4.004789782,9.511568123,26.41032464,25.73581686,0.398905787,0.239746231,0.26649134,0.882294201,1.787437558,9.8331041,79.12684433,5.961094807,80.46849758,3273,1980,1293,970,323,4,8,6211,2080,1771,820,482,1058,5538,1000,2006,366,306,825,207,270,558,4682,537,0,19,437,24,2033,587,17,121,893,14,1238,1596,317,226,188,50,51,110,369,33.48897118,28.5139269,13.20238287,7.760425052,17.03429399,18.05706031,36.22246298,6.608884074,4.875406284,3.737811484,10.07583965,11.4694575,0,0.405809483,9.333618112,0.512601452,43.42161469,12.53737719,0.363092695,2.584365656,19.07304571,0.299017514,26.44169158,34.08799658,6.77061085,4.82699701,4.015378044,1.067919692,1.089278086,2.349423323
168,S29000168,DG3 4,Dumfries & Galloway,Dumfries & Galloway,Rural,2253,1.577287066,5.454545455,8.292023434,19.34306569,-0.904731205,-0.718232905,-1.038747082,0.073082005,-2.588629187,8.301216168,81.29576139,4.880849629,83.57846847,987,577,410,150,260,2,3,1830,503,433,247,117,530,1602,243,474,260,83,335,53,74,80,1384,271,0,4,216,2,583,95,6,13,186,8,172,164,125,123,269,38,24,58,140,27.4863388,23.66120219,13.49726776,6.393442623,28.96174863,15.16853933,29.58801498,16.22971286,4.619225968,3.308364544,4.993757803,19.58092486,0,0.289017341,15.60693642,0.144508671,42.12427746,6.86416185,0.433526012,0.939306358,13.43930636,0.578034682,12.42774566,11.84971098,9.031791908,8.887283237,19.43641618,2.74566474,1.734104046,4.190751445
169,S29000169,DG3 5,Dumfries & Galloway,Dumfries & Galloway,Rural,2571,1.849665486,6.495468278,10.86186541,18.93970053,-0.75845636,-0.472441243,-0.853616233,0.022022923,-2.062490913,7.697737587,80.91606192,4.153552111,83.97604221,1159,750,409,169,240,2,4,2170,649,527,288,153,553,1846,309,618,227,106,356,59,70,101,1572,253,0,8,176,7,706,138,4,13,260,7,313,183,90,169,298,36,28,56,146,29.9078341,24.28571429,13.2718894,7.050691244,25.48387097,16.73889491,33.47778982,12.29685807,3.791982665,3.196099675,5.471289274,16.09414758,0,0.508905852,11.19592875,0.445292621,44.91094148,8.778625954,0.254452926,0.82697201,16.5394402,0.445292621,19.91094148,11.64122137,5.72519084,10.75063613,18.956743,2.290076336,1.781170483,3.562340967
170,S29000170,DG4 6,Dumfries & Galloway,Dumfries & Galloway,Rural,4660,3.994789405,11.3430127,24.25097699,29.25233645,0.393535304,0.672202699,0.110932411,1.327425017,2.504095431,13.70661938,74.22948379,8.280023699,75.92720431,2052,1045,1007,837,170,4,8,3832,1739,1014,415,248,416,3423,485,1105,230,203,659,178,269,294,2618,379,0,31,292,13,970,219,3,21,681,9,840,189,241,117,92,168,285,93,214,45.38100209,26.46137787,10.82985386,6.471816284,10.8559499,14.16885773,32.28162431,6.719252118,7.858603564,5.200116857,8.588957055,14.47669977,0,1.184110008,11.15355233,0.496562261,37.05118411,8.365164248,0.114591291,0.802139037,26.01222307,0.343773873,32.0855615,7.219251337,9.205500382,4.469060351,3.514132926,6.417112299,10.88617265,3.552330023
171,S29000171,DG5 4,Dumfries & Galloway,Dumfries & Galloway,Rural,5311,2.342857143,7.5604053,14.78095238,18.83091408,-0.493598618,-0.220979141,-0.571286072,0.008252432,-1.277611399,8.062072697,81.82561147,4.480494297,84.01048882,2529,1778,751,427,324,3,5,4517,1423,1095,593,337,1069,3786,612,1223,440,170,853,111,157,220,3025,408,1,11,162,2,1426,312,9,44,629,21,831,200,390,203,488,44,41,106,314,31.5032101,24.24175338,13.12818242,7.460704007,23.6661501,16.16481775,32.3032224,11.6217644,4.146856841,2.9318542,5.810882198,13.48760331,0.033057851,0.363636364,5.355371901,0.066115702,47.14049587,10.31404959,0.297520661,1.454545455,20.79338843,0.694214876,27.47107438,6.611570248,12.89256198,6.710743802,16.1322314,1.454545455,1.355371901,3.504132231
172,S29000172,DG6 4,Dumfries & Galloway,Dumfries & Galloway,Rural,5188,2.537871336,6.533036377,13.16151879,19.32025086,-0.388870531,-0.46357034,-0.687949711,0.07019404,-1.470196541,6.68335925,82.40980044,3.443264215,84.95731535,2386,1524,862,385,477,2,4,4465,1367,1008,624,317,1149,3802,587,1162,588,155,847,117,150,196,3016,555,1,20,193,7,1207,263,7,96,640,27,869,286,292,268,33,206,106,109,292,30.61590146,22.57558791,13.97536394,7.099664054,25.73348264,15.4392425,30.56286165,15.46554445,3.945291952,3.077327722,5.155181483,18.40185676,0.033156499,0.663129973,6.399204244,0.232095491,40.0198939,8.720159151,0.232095491,3.183023873,21.22015915,0.895225464,28.81299735,9.482758621,9.681697613,8.885941645,1.094164456,6.830238727,3.514588859,3.614058355
173,S29000173,DG7 1,Dumfries & Galloway,Dumfries & Galloway,Rural,5741,2.021635042,6.545454545,14.50611811,20.0923361,-0.666103889,-0.460638055,-0.591085072,0.167926734,-1.549900282,8.385485121,80.27844431,4.288790038,83.0225428,2605,1547,1058,606,452,2,4,4764,1547,1090,673,377,1077,4064,650,1279,536,225,816,132,199,227,3378,501,1,9,263,1,1439,307,10,31,796,20,1044,241,282,300,403,95,60,128,324,32.47271201,22.87993283,14.12678421,7.913518052,22.6070529,15.99409449,31.47145669,13.18897638,4.896653543,3.248031496,5.585629921,14.8312611,0.029603316,0.26642984,7.785671995,0.029603316,42.59917111,9.08821788,0.296033156,0.917702783,23.56423919,0.592066311,30.90586146,7.134399053,8.348134991,8.880994671,11.93013618,2.812314979,1.776198934,3.789224393
174,S29000174,DG7 2,Dumfries & Galloway,Dumfries & Galloway,Rural,2319,1.469278718,5.410122164,9.127337489,17.40128558,-0.962734715,-0.728722515,-0.978571241,-0.172713914,-2.842742386,7.030856377,82.93039724,3.159760119,85.39700228,1041,682,359,119,240,2,3,2000,560,426,293,156,565,1666,247,490,281,71,375,61,54,87,1326,320,0,2,126,7,571,98,3,24,164,11,176,113,166,211,53,46,74,44,123,28,21.3,14.65,7.8,28.25,14.82593037,29.41176471,16.8667467,3.241296519,3.661464586,5.222088836,24.13273002,0,0.150829563,9.502262443,0.527903469,43.06184012,7.390648567,0.226244344,1.809954751,12.36802413,0.829562594,13.27300151,8.521870287,12.5188537,15.91251885,3.996983409,3.46907994,5.580693816,3.318250377
175,S29000175,DG7 3 (part) Dumfries & Galloway,Dumfries & Galloway,Dumfries & Galloway,Rural,4112,1.809733431,5.17578125,5.942773294,14.74874372,-0.779900993,-0.78405711,-1.207986543,-0.508480029,-3.280424675,7.767834345,81.05349242,4.156151885,83.82148652,1879,1289,590,204,386,1,2,3493,895,760,460,311,1067,3055,409,869,548,150,717,111,101,150,2453,616,2,16,285,12,1089,188,4,16,205,20,213,155,365,271,330,126,52,102,223,25.62267392,21.75780132,13.16919553,8.903521328,30.5468079,13.38788871,28.44517185,17.93780687,3.306055646,3.633387889,4.909983633,25.11210762,0.081532817,0.652262536,11.61842642,0.489196902,44.39461883,7.664084794,0.163065634,0.652262536,8.357113738,0.81532817,8.683245006,6.318793314,14.87973909,11.0476967,13.4529148,5.136567468,2.119853241,4.158173665
176,S29000176,DG8 0,Dumfries & Galloway,Dumfries & Galloway,Rural,1962,3.474706183,6.324110672,10.57741441,17.48400853,0.114236038,-0.512903676,-0.87410802,-0.162242613,-1.435018272,10.58424256,77.23110358,6.266199909,79.61354482,911,556,355,151,204,2,4,1658,575,405,229,118,331,1466,205,373,281,68,332,40,80,87,1144,270,0,2,162,4,505,82,3,4,99,13,102,30,103,310,77,14,15,103,120,34.68033776,24.42702051,13.81182147,7.117008444,19.96381182,13.98362892,25.44338336,19.16780355,5.457025921,2.72851296,5.934515689,23.6013986,0,0.174825175,14.16083916,0.34965035,44.14335664,7.167832168,0.262237762,0.34965035,8.653846154,1.136363636,8.916083916,2.622377622,9.003496503,27.0979021,6.730769231,1.223776224,1.311188811,9.003496503
177,S29000177,DG8 6 (part) Dumfries & Galloway,Dumfries & Galloway,Dumfries & Galloway,Rural,4651,4.014918824,8.8260497,16.98113208,21.68314555,0.404345366,0.077875716,-0.412785612,0.369295812,0.438731283,9.898291089,78.82747628,5.593018749,81.53616605,2085,1288,797,453,344,4,7,3873,1401,924,535,231,782,3358,541,1097,360,122,714,127,179,218,2654,418,0,6,156,13,1057,257,6,25,702,14,1161,108,113,126,67,203,86,95,277,36.17350891,23.85747483,13.8135812,5.964368706,20.19106636,16.11078023,32.66825491,10.72066706,5.330553901,3.782013103,6.4919595,15.74981161,0,0.226073851,5.877920121,0.489826677,39.82667671,9.683496609,0.226073851,0.941974378,26.45064054,0.527505652,43.74529013,4.069329314,4.25772419,4.747550867,2.524491334,7.648831952,3.240391861,3.579502638
178,S29000178,DG8 7,Dumfries & Galloway,Dumfries & Galloway,Rural,1236,1.458670989,6.752411576,9.967585089,18.69712352,-0.968431363,-0.411769578,-0.91803999,-0.008683149,-2.30692408,7.810718408,79.06686431,5.125567169,82.77016059,573,390,183,70,113,2,3,1044,336,250,128,86,244,898,113,257,126,44,240,35,36,47,685,170,1,2,106,5,268,42,3,6,71,11,81,31,100,88,52,10,63,28,62,32.18390805,23.94636015,12.2605364,8.237547893,23.37164751,12.58351893,28.61915367,14.0311804,4.008908686,3.897550111,5.233853007,24.81751825,0.145985401,0.291970803,15.47445255,0.729927007,39.12408759,6.131386861,0.437956204,0.875912409,10.3649635,1.605839416,11.82481752,4.525547445,14.59854015,12.84671533,7.591240876,1.459854015,9.197080292,4.087591241
179,S29000179,DG8 8,Dumfries & Galloway,Dumfries & Galloway,Rural,2200,3.274215553,9.158878505,14.14279218,25.15513126,0.00656695,0.15646612,-0.617258992,0.808789405,0.354563484,10.85839621,77.00863738,6.463541912,78.65335821,1016,608,408,237,171,3,6,1851,715,415,194,115,412,1657,217,378,291,66,427,71,105,102,1209,319,0,4,150,4,445,118,2,8,136,23,148,103,92,88,138,44,50,92,135,38.62776877,22.42031334,10.48082118,6.212857915,22.25823879,13.09595655,22.81231141,17.56185878,6.336753168,4.284852142,6.155703078,26.38544251,0,0.330851944,12.40694789,0.330851944,36.80727874,9.760132341,0.165425972,0.661703888,11.24896609,1.902398677,12.24152192,8.519437552,7.609594706,7.278742763,11.41439206,3.639371381,4.135649297,7.609594706
180,S29000180,DG8 9,Dumfries & Galloway,Dumfries & Galloway,Rural,2931,2.299245024,4.858299595,9.196980096,16.90290574,-0.517019548,-0.859023613,-0.973554203,-0.235800218,-2.585397583,9.905769045,78.68048867,6.082598326,80.88204572,1353,910,443,208,235,2,3,2499,878,565,296,174,586,2157,316,535,406,95,524,79,109,93,1690,396,1,7,218,9,714,123,3,10,191,18,190,141,94,338,84,123,38,100,186,35.13405362,22.60904362,11.8447379,6.962785114,23.44937975,14.64997682,24.80296708,18.82243857,5.053314789,3.662494205,4.311543811,23.43195266,0.059171598,0.414201183,12.89940828,0.532544379,42.24852071,7.278106509,0.177514793,0.591715976,11.30177515,1.065088757,11.24260355,8.343195266,5.562130178,20,4.970414201,7.278106509,2.24852071,5.917159763
181,S29000181,DG9 0,Dumfries & Galloway,Dumfries & Galloway,Urban,3884,1.084430674,6.350806452,14.22669765,19.42658092,-1.169408901,-0.506600039,-0.61121446,0.083653595,-2.203569805,9.664638672,80.0572987,5.083856107,82.20772603,1785,1269,516,272,244,2,3,3264,1188,779,420,265,612,2854,430,901,365,139,659,83,140,137,2273,396,2,14,190,19,1001,265,6,23,329,28,573,450,374,102,11,25,10,129,203,36.39705882,23.86642157,12.86764706,8.118872549,18.75,15.06657323,31.5697267,12.78906797,4.905395936,2.908199019,4.800280308,17.42190937,0.087989441,0.615926089,8.35899692,0.835899692,44.03871535,11.65860097,0.263968324,1.011878575,14.47426309,1.231852178,25.20897492,19.79762429,16.45402552,4.487461505,0.483941927,1.099868016,0.439947206,5.675318962
182,S29000182,DG9 7,Dumfries & Galloway,Dumfries & Galloway,Urban,6250,4.229705547,13.58189081,31.54384252,30.12559703,0.519691856,1.200865882,0.636308835,1.437964766,3.794831339,13.99401156,74.50189753,8.031484038,75.72552165,2866,1362,1504,1129,375,5,9,5000,2043,1444,664,348,501,4520,826,1459,264,224,701,197,399,450,3570,484,0,37,152,22,1211,414,16,30,1181,23,2095,206,152,46,11,34,11,211,320,40.86,28.88,13.28,6.96,10.02,18.27433628,32.27876106,5.840707965,8.827433628,4.35840708,9.955752212,13.55742297,0,1.036414566,4.257703081,0.616246499,33.92156863,11.59663866,0.448179272,0.840336134,33.08123249,0.644257703,58.68347339,5.770308123,4.257703081,1.288515406,0.308123249,0.952380952,0.308123249,5.910364146
183,S29000183,DG9 8,Dumfries & Galloway,Dumfries & Galloway,Rural,3820,3.275681342,6.051282051,12.97169811,20.81066376,0.00735412,-0.57732632,-0.70162435,0.258854644,-1.012741906,10.05179929,78.99533457,5.491428419,81.11449433,1788,1189,599,284,315,3,5,3231,1232,766,424,227,582,2827,455,865,346,152,613,104,163,129,2248,400,0,17,129,27,952,269,9,15,403,27,685,353,366,74,13,19,15,143,180,38.13060972,23.70783039,13.12287218,7.025688641,18.01299907,16.09480014,30.59780686,12.23912274,5.765829501,3.678811461,4.563141139,17.79359431,0,0.756227758,5.738434164,1.201067616,42.34875445,11.96619217,0.400355872,0.667259786,17.92704626,1.201067616,30.47153025,15.70284698,16.28113879,3.291814947,0.578291815,0.84519573,0.667259786,6.361209964
184,S29000184,DG9 9,Dumfries & Galloway,Dumfries & Galloway,Rural,2395,2.425763279,8.032786885,8.86658302,20.72584171,-0.449075699,-0.109436332,-0.997355936,0.248117634,-1.307750334,11.05767842,76.78357762,5.901710217,79.35975585,1092,626,466,183,283,3,5,2030,720,457,268,156,429,1813,254,473,295,78,413,71,114,115,1353,319,0,9,198,4,578,114,5,7,111,8,106,190,214,162,97,15,10,101,139,35.4679803,22.51231527,13.20197044,7.684729064,21.13300493,14.0099283,26.08935466,16.27137341,6.287920574,3.916161059,6.343077772,23.57723577,0,0.66518847,14.63414634,0.29563932,42.71988174,8.425720621,0.36954915,0.51736881,8.203991131,0.59127864,7.834441981,14.0428677,15.81670362,11.97339246,7.169253511,1.10864745,0.7390983,7.464892831
185,S29000185,EH1 1,Lothian,"Edinburgh, City of",Urban,2622,2.845100105,9.697933227,76.97576396,21.02217936,-0.223880072,0.283752364,3.909214432,0.285628876,4.254715601,15.13375261,71.19976425,9.309138468,74.94452081,1114,199,915,301,614,5,9,2546,214,325,846,174,987,2476,108,473,116,1451,77,18,109,124,2193,360,1,75,404,0,117,26,3,57,1137,13,1000,323,189,28,15,1,11,41,225,8.405341712,12.76512176,33.22859387,6.834249804,38.76669285,4.36187399,19.10339257,4.684975767,4.402261712,0.726978998,5.008077544,16.41586867,0.045599635,3.41997264,18.42225262,0,5.335157319,1.185590515,0.136798906,2.599179207,51.84678523,0.592795258,45.5996352,14.72868217,8.618331053,1.276789786,0.683994528,0.045599635,0.501595987,1.869585043
